Priority,Enabled,Status,SourceMod,Category,Bucket,MatchedLocal,Score,ArchivePath,ArchiveScore,NexusID,NexusURL,DownloadFile
1482,+,Present,Word Wall Transparency Fix for ENB,Quests - New,quests-followers,Word Wall Transparency Fix for ENB,1.000,,,41463,https://www.nexusmods.com/skyrimspecialedition/mods/41463,Word Wall Transparency Fix for ENB-41463-0-3-1692153527.7z
1483,+,Missing,Ancient Dwemer Metal - My patches - JS Dwemer Artifacts SE,Quests - New,quests-followers,Awesome Artifacts Patches,0.579,,,38845,https://www.nexusmods.com/skyrimspecialedition/mods/38845,1_Ancient Dwemer Metal - My patches - JS Dwemer Artifacts SE-38845-JSDA-v1-1651864002.7z
1484,+,Present,Rudy fix for Smoke,Quests - New,quests-followers,Rudy fix for Smoke,1.000,,,78495,https://www.nexusmods.com/skyrimspecialedition/mods/78495,Rudy fix for Smoke-78495-1-0-1668050216.zip
1485,+,Present,FYX - Campfire Reacts to the Wind - EmbersXD Edition,Quests - New,quests-followers,FYX - Campfire Reacts to the Wind - EmbersXD Edition,1.000,,,103807,https://www.nexusmods.com/skyrimspecialedition/mods/103807,FYX - CRTTW - 1 EmbersXD Flames-103807-1-0-2-1-1699252692.7z
1486,+,Present,FYX - Sparks of Fire reacts to the Wind,Quests - New,quests-followers,FYX - Sparks of Fire reacts to the Wind,1.000,,,102099,https://www.nexusmods.com/skyrimspecialedition/mods/102099,FYX - Sparks fire reacts wind - Embers Less Sparks-102099-1-0-1696857892.7z
1487,+,Present,Diverse Campfires - Base Object Swapper,Quests - New,quests-followers,Diverse Campfires - Base Object Swapper,1.000,,,109731,https://www.nexusmods.com/skyrimspecialedition/mods/109731,Diverse Campfires - FLM patch-109731-1-2-1706873974.rar
1488,+,MissingWithArchive,Embers XD - Fire Them Sparks,Quests - New,quests-followers,Miscellaneous Embers XD Patches,0.632,E:\Games\Tsukiro2\Downloads\Embers XD - Fire Them Sparks-102589-1-3-1698678335.rar,1.000,102589,https://www.nexusmods.com/skyrimspecialedition/mods/102589,Embers XD - Fire Them Sparks-102589-1-3-1698678335.rar
1489,+,Present,Dragon Breath VFX Edit,Quests - New,quests-followers,Dragon Breath VFX Edit,1.000,,,118431,https://www.nexusmods.com/skyrimspecialedition/mods/118431,KittyVFX - Dragon Breath-118431-1-32-1715102250.zip
1490,+,Present,Heat shimmer fix for ENB,Quests - New,quests-followers,Heat shimmer fix for ENB,1.000,,,111374,https://www.nexusmods.com/skyrimspecialedition/mods/111374,Heat shimmer fix for ENB 1.1-111374-1-1-1707621828.rar
1491,+,Present,Kanjs - Nordic Puzzle Door Animated,Quests - New,quests-followers,Kanjs - Nordic Puzzle Door Animated,1.000,,,133482,https://www.nexusmods.com/skyrimspecialedition/mods/133482,Kanjs - Nordic Puzzle Door Animated SE 2K-133482-1-1731083861.zip
1492,+,Present,Elegant Candlelight,Quests - New,quests-followers,Elegant Candlelight,1.000,,,64435,https://www.nexusmods.com/skyrimspecialedition/mods/64435,Elegant Candlelight (FOMOD)-64435-1-4-1651763476.7z
1493,+,Present,V.A.E.R. - Visual Animated Enchants Reborn,Quests - New,quests-followers,V.A.E.R. - Visual Animated Enchants Reborn,1.000,,,145018,https://www.nexusmods.com/skyrimspecialedition/mods/145018,VAEReborn Anniversary Edition Particle Light Enb-145018-1b-1743193577.rar
1494,+,Present,Apocrypha - ENB Light - Community Shader Light Limit Fix Light,Quests - New,quests-followers,Apocrypha - ENB Light - Community Shader Light Limit Fix Light,1.000,,,64463,https://www.nexusmods.com/skyrimspecialedition/mods/64463,ENB Light for Apocrypha-64463-0-1-1646291981.7z
1496,+,Present,Seasons of Skyrim SKSE,Quests - New,quests-followers,Seasons of Skyrim SKSE,1.000,,,62861,https://www.nexusmods.com/skyrimspecialedition/mods/62861,Seasons of Skyrim-62861-1-8-6-1749498178.7z
1497,+,Present,Turn of the Seasons,Quests - New,quests-followers,Turn of the Seasons,1.000,,,63623,https://www.nexusmods.com/skyrimspecialedition/mods/63623,Turn of the Seasons-63623-1-0-8-1724115506.zip
1498,+,Present,Simplicity of Seasons,Quests - New,quests-followers,Simplicity of Seasons,1.000,,,76645,https://www.nexusmods.com/skyrimspecialedition/mods/76645,Simplicity of Seasons - TOTS Patch v1.1-76645-1-1-1667553405.rar
1499,+,Present,Shrubs of Snow - Seasons of Skyrim SKSE,Quests - New,quests-followers,Shrubs of Snow - Seasons of Skyrim SKSE,1.000,,,63463,https://www.nexusmods.com/skyrimspecialedition/mods/63463,Shrubs of Snow-63463-0-1-1644683574.7z
1500,+,Present,Seasons of Skyrim - Remove Unwanted Grass (Like No Grassias),Quests - New,quests-followers,Seasons of Skyrim - Remove Unwanted Grass (Like No Grassias),1.000,,,63476,https://www.nexusmods.com/skyrimspecialedition/mods/63476,Seasons of Skyrim - Remove Unwanted Grass-63476-0-1-1-1644923786.7z
1501,+,Present,Seasonal Weathers Framework - Seasons support for Weathers Mods,Quests - New,quests-followers,Seasonal Weathers Framework - Seasons support for Weathers Mods,1.000,,,63562,https://www.nexusmods.com/skyrimspecialedition/mods/63562,Seasonal Weathers Framework - NAT-ENB III-63562-NATENBIII3-0-2-1645113477.zip
1502,+,Present,Time Format Changer,Quests - New,quests-followers,Time Format Changer,1.000,,,28921,https://www.nexusmods.com/skyrimspecialedition/mods/28921,Time Format Changer - FOMOD Installer-28921-1-1-0-1597400104.zip
1503,+,Present,Four Seasons - Faster Seasons of Skyrim,Quests - New,quests-followers,Four Seasons - Faster Seasons of Skyrim,1.000,,,64286,https://www.nexusmods.com/skyrimspecialedition/mods/64286,Four Seasons - Faster Seasons of Skyrim-64286-1-1-1646470666.7z
1504,+,Present,A Matter of Time HUD Clock Widget - Edit for Seasons,Quests - New,quests-followers,A Matter of Time HUD Clock Widget - Edit for Seasons,1.000,,,65189,https://www.nexusmods.com/skyrimspecialedition/mods/65189,AMOT B Faster Seasons Renamed Months-65189-1-1647775899.7z
1505,+,MissingWithArchive,Footprints,Quests - New,quests-followers,Dynamic Footprints Skse,0.606,E:\Games\Tsukiro2\Downloads\Footprints - ENB-3808-1-6-0-1613342638.7z,1.000,3808,https://www.nexusmods.com/skyrimspecialedition/mods/3808,Footprints - ENB-3808-1-6-0-1613342638.7z
1506,+,Missing,Footprints Sand Patch 0.9,Quests - New,quests-followers,Dynamic Footprints Skse,0.545,,,50484,https://www.nexusmods.com/skyrimspecialedition/mods/50484,Footprints Sand Patch FOMOD 0.9-50484-0-9-1639872529.7z
1507,+,MissingWithArchive,SPID for Footprints,Quests - New,quests-followers,Dynamic Footprints Skse,0.571,E:\Games\Tsukiro2\Downloads\SPID for Footprints-54924-3-4-1673214662.zip,1.000,54924,https://www.nexusmods.com/skyrimspecialedition/mods/54924,SPID for Footprints-54924-3-4-1673214662.zip
1508,+,MissingWithArchive,SPID for Footprints fix,Quests - New,quests-followers,Dynamic Footprints Skse,0.609,E:\Games\Tsukiro2\Downloads\SPID for Footprints fix-70978-2-3-0-1683042240.zip,1.000,70978,https://www.nexusmods.com/skyrimspecialedition/mods/70978,SPID for Footprints fix-70978-2-3-0-1683042240.zip
1509,+,MissingWithArchive,SPID for Footprints - Player Footprints Fix,Quests - New,quests-followers,Show Player In Menus - Persistent Zoom Fix,0.494,E:\Games\Tsukiro2\Downloads\Footprints - Player Footprints Fix-78957-1-0-0-1668712420.zip,1.000,78957,https://www.nexusmods.com/skyrimspecialedition/mods/78957,Footprints - Player Footprints Fix-78957-1-0-0-1668712420.zip
1510,+,MissingWithArchive,Footprints - heels addon,Quests - New,quests-followers,Dynamic Footprints Skse,0.622,E:\Games\Tsukiro2\Downloads\footprints-heelsAddon_SPID_v1.03-72854-1-03-1675721146.7z,1.000,72854,https://www.nexusmods.com/skyrimspecialedition/mods/72854,footprints-heelsAddon_SPID_v1.03-72854-1-03-1675721146.7z
1511,+,MissingWithArchive,Vigilant - foootprints patch,Quests - New,quests-followers,VIGILANT - JS Common Cages Patch,0.679,E:\Games\Tsukiro2\Downloads\Vigilant footprintsDISTR_ini-60239-1-02-1675639519.7z,1.000,60239,https://www.nexusmods.com/skyrimspecialedition/mods/60239,Vigilant footprintsDISTR_ini-60239-1-02-1675639519.7z
1512,+,Present,Fall forest ferns for Seasons of Skyrim,Quests - New,quests-followers,Fall forest ferns for Seasons of Skyrim,1.000,,,79395,https://www.nexusmods.com/skyrimspecialedition/mods/79395,Fall forest ferns for_Seasons of Skyrim 2K-79395-1-0-1669368549.7z
1513,+,Present,Simple Snow Improvements - Skyrim (BOS),Quests - New,quests-followers,Simple Snow Improvements - Skyrim (BOS),1.000,,,78702,https://www.nexusmods.com/skyrimspecialedition/mods/78702,Simple Snow Improvements - Skyrim Fixes-78702-2-3-1756483711.7z
1514,+,Present,Simple Snow Improvements - Snow Forts (BOS),Quests - New,quests-followers,Simple Snow Improvements - Snow Forts (BOS),1.000,,,85413,https://www.nexusmods.com/skyrimspecialedition/mods/85413,Simple Snow Improvements - Snow Forts-85413-1-2-1677177286.rar
1515,+,MissingWithArchive,EC Vanilla Tweaks - Winter Unending,Quests - New,quests-followers,Winter Unending,0.625,E:\Games\Tsukiro2\Downloads\EC Vanilla Tweaks - Winter Unending-81766-1-0-0-1-1672583427.zip,1.000,81766,https://www.nexusmods.com/skyrimspecialedition/mods/81766,EC Vanilla Tweaks - Winter Unending-81766-1-0-0-1-1672583427.zip
1517,+,Present,Modest Elderly,Quests - New,quests-followers,Modest Elderly,1.000,,,7935,https://www.nexusmods.com/skyrimspecialedition/mods/7935,Modest Elderly-7935-1-0.7z
1518,+,Present,High Quality Tintmasks for Vanilla NPCs - BSA,Quests - New,quests-followers,High Quality Tintmasks for Vanilla NPCs - BSA,1.000,,,18360,https://www.nexusmods.com/skyrimspecialedition/mods/18360,High Quality Tintmasks for Vanilla NPCs - BSA 1K-18360-2-0.7z
1519,+,Present,Botox for Skyrim,Quests - New,quests-followers,Botox for Skyrim,1.000,,,20967,https://www.nexusmods.com/skyrimspecialedition/mods/20967,Botox for Skyrim SE-20967-1-74-1583961910.7z
1520,+,Present,Botoxed Creation Club AE,Quests - New,quests-followers,Botoxed Creation Club AE,1.000,,,92887,https://www.nexusmods.com/skyrimspecialedition/mods/92887,Botoxed CC-92887-1-1-1686110159.zip
1521,+,Present,Botox for Skyrim - Salt and Wind retexture,Quests - New,quests-followers,Botox for Skyrim - Salt and Wind retexture,1.000,,,44320,https://www.nexusmods.com/skyrimspecialedition/mods/44320,Botox for Skyrim - Salt and Wind-44320-2-1-1612007320.zip
1522,+,Present,High Poly NPC Overhaul - Resources,Quests - New,quests-followers,High Poly NPC Overhaul - Resources,1.000,,,42768,https://www.nexusmods.com/skyrimspecialedition/mods/42768,High Poly NPC Overhaul - Resources 2.06-42768-2-06-1613264959.7z
1523,+,Present,High Poly NPC Overhaul - Skyrim Special Edition 2.0 (All Vanilla NPCs),Quests - New,quests-followers,High Poly NPC Overhaul - Skyrim Special Edition 2.0 (All Vanilla NPCs),1.000,,,44155,https://www.nexusmods.com/skyrimspecialedition/mods/44155,High Poly NPC Overhaul - Skyrim Special Edition - HighRes FaceTint 2.04-44155-2-04-1610760459.7z
1524,+,Present,High Poly NPC Overhaul - Capital Whiterun Expansion,Quests - New,quests-followers,High Poly NPC Overhaul - Capital Whiterun Expansion,1.000,,,39138,https://www.nexusmods.com/skyrimspecialedition/mods/39138,High Poly NPC Overhaul - Capital Whiterun Expansion-39138-1-0-1596853271.7z
1525,+,Present,High Poly NPC Overhaul - Beyond Skyrim - BS Bruma,Quests - New,quests-followers,High Poly NPC Overhaul - Beyond Skyrim - BS Bruma,1.000,,,40317,https://www.nexusmods.com/skyrimspecialedition/mods/40317,High Poly NPC Overhaul - Beyond Skyrim - BS Bruma-40317-1-0-1599785679.7z
1526,+,Present,Lawless Bandits - Female NPC Overhaul (Botox),Quests - New,quests-followers,Lawless Bandits - Female NPC Overhaul (Botox),1.000,,,92851,https://www.nexusmods.com/skyrimspecialedition/mods/92851,Lawless - Botox.zip
1527,+,Present,Pan's Nameless Witches,Quests - New,quests-followers,Pan's Nameless Witches,1.000,,,130245,https://www.nexusmods.com/skyrimspecialedition/mods/130245,PAN_Nameless Witches SE - esl-130245-1-0-1727393584.rar
1528,+,Present,Pan's Nameless Hunters,Quests - New,quests-followers,Pan's Nameless Hunters,1.000,,,134952,https://www.nexusmods.com/skyrimspecialedition/mods/134952,PAN_Nameless Hunters SE - esl-134952-1-0-1732674832.rar
1529,+,Present,Pan's Nameless Vampires,Quests - New,quests-followers,Pan's Nameless Vampires,1.000,,,148741,https://www.nexusmods.com/skyrimspecialedition/mods/148741,PAN_Nameless Vampires SE-148741-1-0-1745798614.rar
1530,+,Present,Kalilies NPCs,Quests - New,quests-followers,Kalilies NPCs,1.000,,,30247,https://www.nexusmods.com/skyrimspecialedition/mods/30247,Kalilies NPCs-30247-2-4-1613495939.7z
1531,+,Present,Pandorable's NPCs,Quests - New,animations,Pandorable's NPCs,1.000,,,19012,https://www.nexusmods.com/skyrimspecialedition/mods/19012,PAN NPCs - 1k facetints-19012-1-4-1632300521.rar
1532,+,Present,Pandorable's NPCs - Dawnguard,Quests - New,animations,Pandorable's NPCs - Dawnguard,1.000,,,24135,https://www.nexusmods.com/skyrimspecialedition/mods/24135,PAN NPCs DG - 1k facetints-24135-1-2-1632300945.rar
1533,+,Present,Pandorable's NPCs - Dragonborn,Quests - New,animations,Pandorable's NPCs - Dragonborn,1.000,,,30680,https://www.nexusmods.com/skyrimspecialedition/mods/30680,Pandorable's NPCs - Dragonborn SE-30680-1-1-1575120229.rar
1534,+,Present,High Poly NPCs - Wyrmstooth and Beyond Reach,Quests - New,quests-followers,High Poly NPCs - Wyrmstooth and Beyond Reach,1.000,,,54015,https://www.nexusmods.com/skyrimspecialedition/mods/54015,High Poly Wyrmstooth-54015-1-20-1665309697.7z
1535,+,Present,Interesting NPCs Visual Overhaul,Quests - New,quests-followers,Interesting NPCs Visual Overhaul,1.000,,,40046,https://www.nexusmods.com/skyrimspecialedition/mods/40046,Interesting NPCs Visual Overhaul-40046-1-0-1599582960.7z
1536,+,Present,Citizens of Tamriel Visual Overhaul,Quests - New,quests-followers,Citizens of Tamriel Visual Overhaul,1.000,,,44563,https://www.nexusmods.com/skyrimspecialedition/mods/44563,Citizens of Tamriel Visual Overhaul-44563-1-0-1611137412.7z
1537,+,Present,Pandorable's Mythos Replacer,Quests - New,animations,Pandorable's Mythos Replacer,1.000,,,56605,https://www.nexusmods.com/skyrimspecialedition/mods/56605,PAN_Mythos SE-56605-1-0-1633456009.rar
1538,+,Present,Pandorable's NPCs - Males,Quests - New,animations,Pandorable's NPCs - Males 3,1.000,,,42043,https://www.nexusmods.com/skyrimspecialedition/mods/42043,PAN NPCs Males - 1k facetints-42043-1-1-1637522783.rar
1539,+,Present,Pandorable's NPCs - Males 2,Quests - New,animations,Pandorable's NPCs - Males 3,1.000,,,50617,https://www.nexusmods.com/skyrimspecialedition/mods/50617,PAN NPCs Males 2 - 1k facetints-50617-1-01-1638670461.rar
1540,+,Present,Pandorable's NPCs - Males 3,Quests - New,animations,Pandorable's NPCs - Males 3,1.000,,,110533,https://www.nexusmods.com/skyrimspecialedition/mods/110533,PAN NPCs Males 3 - 1k facetints-110533-1-0-1-1708255469.rar
1541,+,MissingWithArchive,Elevated NPCs,Quests - New,quests-followers,Immersive College NPCs,0.514,E:\Games\Tsukiro2\Downloads\Elevated NPCs main file hotfix 1.3.2-67065-1-3-2-1654542607.zip,1.000,67065,https://www.nexusmods.com/skyrimspecialedition/mods/67065,Elevated NPCs main file hotfix 1.3.2-67065-1-3-2-1654542607.zip
1542,+,Present,Bijin Warmaidens SE,Quests - New,quests-followers,Bijin Warmaidens SE,1.000,,,1825,https://www.nexusmods.com/skyrimspecialedition/mods/1825,Bijin Warmaidens SE v3.1.3-1825-3-1-3.7z
1543,+,Present,Bijin NPCs SE,Quests - New,quests-followers,Bijin NPCs SE,1.000,,,11287,https://www.nexusmods.com/skyrimspecialedition/mods/11287,Bijin NPCs SE 1.2.1-11287-1-2-1.7z
1544,+,Present,Bijin Wives SE,Quests - New,quests-followers,Bijin Wives SE,1.000,,,11247,https://www.nexusmods.com/skyrimspecialedition/mods/11247,Bijin Wives SE 1.1.2-11247-1-1-2.7z
1545,+,Present,Bijin AIO De-Standalone,Quests - New,quests-followers,Bijin AIO De-Standalone,1.000,,,72957,https://www.nexusmods.com/skyrimspecialedition/mods/72957,Bijin AIO De-Standalone-72957-1-1-1660084911.7z
1546,+,Present,Daughters of Malacath,Quests - New,quests-followers,Daughters of Malacath,1.000,,,83362,https://www.nexusmods.com/skyrimspecialedition/mods/83362,Daughters of Malacath-83362-final-1678851700.rar
1547,+,Present,Cosmos Lucien Replacer,Quests - New,quests-followers,Cosmos Lucien Replacer,1.000,,,71960,https://www.nexusmods.com/skyrimspecialedition/mods/71960,COSMOS Lucien face replacer ESL v1.5-71960-1-5-1677503433.rar
1548,+,Present,Elisif replacerToccata,Quests - New,quests-followers,Elisif replacerToccata,1.000,,,72957,https://www.nexusmods.com/skyrimspecialedition/mods/72957,Elisif replacer-72957-1-0-1660007853.zip
1549,+,Present,High-Poly Inigo Replacer,Quests - New,quests-followers,High-Poly Inigo Replacer,1.000,,,38860,https://www.nexusmods.com/skyrimspecialedition/mods/38860,High-Poly Inigo Replacer - FOMOD installer-38860-3-0-1596500717.7z
1550,+,Present,Serana Re-Imagined,Quests - New,quests-followers,Serana Re-Imagined,1.000,,,43430,https://www.nexusmods.com/skyrimspecialedition/mods/43430,Serana Re-Imagined ESL Version-43430-2-0-1611543588.7z
1551,+,Present,Hood Plus Hair for Serana Re-Imagined,Quests - New,quests-followers,Hood Plus Hair for Serana Re-Imagined,1.000,,,43495,https://www.nexusmods.com/skyrimspecialedition/mods/43495,Hood Plus Hair for Serana Re-Imagined-43495-1-5-1638492677.7z
1552,+,Present,Bosmer NPCs have Antlers,Quests - New,quests-followers,Bosmer NPCs have Antlers,1.000,,,33349,https://www.nexusmods.com/skyrimspecialedition/mods/33349,Bosmer NPCs have antlers - FOMOD Installer-33349-0-10-1735750808.7z
1553,+,MissingWithArchive,High Poly Heads COURIER CEW,Quests - New,quests-followers,High Poly Head SE,0.683,E:\Games\Tsukiro2\Downloads\HIGH POLY HEADS Courier Crew-69596-1-0-1655098845.zip,1.000,69596,https://www.nexusmods.com/skyrimspecialedition/mods/69596,HIGH POLY HEADS Courier Crew-69596-1-0-1655098845.zip
1554,+,Present,Dovahnique's High Poly Kaidan Replacer - With Optional Full Body - ESPFE,Quests - New,quests-followers,Dovahnique's High Poly Kaidan Replacer - With Optional Full Body - ESPFE,1.000,,,68292,https://www.nexusmods.com/skyrimspecialedition/mods/68292,Dovahnique's Kaidan - Full Body (Tattoo) ESPFE - Drinking - Cussing BWB-68292-2-1657237553.zip
1555,+,Present,Umbral Embrace - A Nocturnal Replacer,Quests - New,quests-followers,Umbral Embrace - A Nocturnal Replacer,1.000,,,51715,https://www.nexusmods.com/skyrimspecialedition/mods/51715,Umbral Embrace - FOMOD-51715-1-02-1625056764.rar
1556,+,Present,Femmequins - Female Mannequins SE,Quests - New,quests-followers,Femmequins - Female Mannequins SE,1.000,,,15828,https://www.nexusmods.com/skyrimspecialedition/mods/15828,Femmequins - Female Mannequins SE-15828-3-5-1650040645.7z
1557,+,Present,VIGILANT - NPC Overhaul,Quests - New,quests-followers,VIGILANT - NPC Overhaul,1.000,,,22146,https://www.nexusmods.com/skyrimspecialedition/mods/22146,Vigilant - NPC Overhaul-22146-2-8-2-1715765615.zip
